يرفرف,9
مءذنة,17
يخلق,12
الباليات,2
نغماته,3
وهاد,1
قيود,22
القاسيات,2
قرقعة,3
تميل,24
غروب,11
ظلاما,18
كالنور,11
العاشقات,7
انهيار,8
والجدار,4
رفرف,6
ضمخ,1
شوارعنا,3
بازهار,4
طيوبا,1
جناحك,7
فالعصافير,2
الواهي,3
والقبل,3
فطيورنا,1
اذاقها,1
فدعوا,5
المزق,7
كالشراع,1
اعصارا,5
وتحط,2
لتحط,2
الصانعات,1
المجهدين,1
التاعسين,1
لساهرات,1
الصابغات,1
الخدود,15
لجباه,1
شط,15
رملا,13
جباة,3
الجميع,42
سيهب,1
الجنوبيا,1
انتظريني,3
حقاءب,8
انتظري,3
لابسة,4
ودفءه,2
سنونوات,2
اوصتنا,1
نترك,10
الغرف,15
معطفها,5
عجلة,1
سنذهب,2
الراحلون,3
نذهب,6
المراكبقولوا,1
قولوا,13
موته,14
الساطع,3
يخرج,62
الصوم,8
ويرج,1
ويفارق,1
الجالس,5
حملي,3
منشغلين,2
بغزل,2
فضوا,2
سيرة,33
ابناءي,6
منتشر,9
كالعطر,6
الاخرس,4
غطوه,1
بصبر,5
وانفتح,2
وترسل,4
نشيج,17
الصارخ,8
الاصفر,10
يذبحني,4
منتصب,3
كحروف,2
النفي,5
ولادته,5
وطول,11
اصابعه,15
وملامحه,1
اراه,53
واراه,12
ملوحة,7
الماءل,10
منذور,4
السرة,5
الفعل,29
البارد,18
غفلتكم,1
وتراث,2
الميلاد,22
وطعم,8
كنتم,35
منسجمين,3
المجلس,8
والصحف,7
يصبون,4
مقتنعين,1
باحذية,4
ضاءعة,8
والنوم,11
تنتبهوا,3
القرن,25
انتبهوا,3
اخرها,9
البدء,39
القطرات,4
فليمسح,1
قطرات,23
الياقات,3
وليدفن,1
موتاكم,1
موتاهم,1
الوطني,6
عانقني,3
الغاءص,2
الافطار,1
المرتاحين,1
الثوار,13
حناجركم,1
وخناجركم,1
قوس,50
اعطاكم,2
وحدكم,3
حولكم,3
اصفر,24
تلتفتوا,1
الشهوة,38
خطو,14
المخلص,4
التابوت,14
المرخية,1
ايقاع,16
الرايات,24
التعبي,6
وحقد,5
الخيبة,7
والاطفال,9
المولودون,1
المحروقة,2
ينقذه,1
حضرتهم,1
يغوص,7
توابيت,6
الملعونة,4
حجم,12
بصقل,2
مكاتبكم,1
بانين,3
ايديكم,4
العبة,7
تجرا,6
قنديل,22
والينا,3
جواسيس,3
صاغية,1
تلعق,4
بالتحريض,1
بالضحك,4
فلنملا,1
بالضحكات,3
ولنسرق,1
فليتعلم,1
دواء,16
يخطء,11
فالفعل,1
البرية,49
وزنه,2
يسطع,15
دوار,10
يخض,4
والبدء,1
النبين,10
حولوني,1
قبعات,1
وكوفية,1
خوذة,10
يغادرها,2
وادخل,12
نهدك,7
مدار,25
عذبت,7
اغلقي,2
فجوة,16
استعير,7
المريضة,2
ارهقتني,8
المحطات,4
والرعب,5
واعدني,2
مرهقة,2
غادرتني,13
واخبارها,2
واستل,2
انحداراته,1
واصطفاني,5
احتلمنا,1
قبور,13
تحكم,12
قاطرتي,1
والجيوش,4
صيرته,7
احتضارا,5
توقعه,1
بخار,9
يحوله,1
ارجوحة,23
ودهرا,2
الخريطة,17
مستثار,1
لخجل,2
وعاصمة,1
واشتهاء,4
وتاريخ,6
المجف,1
قاعات,4
حظر,2
والعاصفة,3
استداروا,3
يغطون,2
بالعباءات,1
يستفردون,1
والمجلس,1
منعقد,2
احتضار,11
والشرطة,1
منذورة,10
تضبط,1
المعاصم,6
تهجيته,2
سلطان,67
وغني,16
لحلم,22
ويختصر,3
سافصل,1
لغاتي,3
ذاءبة,4
استقيل,2
حوانيت,2
مرض,9
ومصحات,1
بحجم,12
المرابط,3
والصلاة,7
والشفق,5
واحتقان,4
وتحتل,2
خندق,6
عمقته,1
السءالات,6
والشك,12
التمثال,3
احجاره,4
ياخذكم,1
لتيه,7
زنزانة,13
تركع,4
الراقصة,1
الحبل,17
واخبار,6
اكفانكم,1
وتغنون,1
لعيد,8
تبكون,3
تصلون,2
الهجرة,7
الناطق,8
متحفا,3
وقبيل,1
تنثالون,1
كالرمل,3
تصقل,6
زهوك,2
الطازج,7
النهد,12
الوقيعة,5
احداقك,5
المستحيلات,2
اشجار,21
صحو,29
بقامته,1
الفارعة,2
عكازها,1
والماء,52
واخرج,10
فتق,4
ليعرف,1
احتمالاته,1
ليرحل,3
سهوا,15
نشرة,5
فيخضر,1
وتمشي,9
حاملة,14
يحده,2
لاستحالت,1
نوافذها,4
جرحته,3
الحكومية,1
الختم,11
مفطورة,2
بالسكوت,4
ومازال,15
خدها,17
الوشم,6
لغزا,8
يسمونه,12
عرسا,16
كربلاء,9
اختمار,3
عاشره,1
سباقات,1
تجتاح,9
لهث,2
شاهدة,19
وموت,11
الجث,13
المصقولة,5
الاطراف,18
مهترء,2
تزرق,3
لذكريات,3
ونفاق,3
القبلات,11
المستريبة,3
وعلامات,1
الرمادي,7
افتحي,14
تغتسلي,1
مزهوا,7
حولتها,1
المفتعلة,1
لاسءلة,1
البرلمان,1
وخليج,3
برمز,2
يسمونك,1
عنوانه,5
غيرت,20
اتجاهات,1
ملغومة,1
تسالون,3
جبانة,14
نعش,28
واضحة,19
متهم,12
ومزدانة,1
بالرءوس,1
الفداءية,2
اكتافهم,12
والقضاة,3
يحنون,3
اطرافهم,12
انبجاس,2
الحضور,32
عنق,28
والسام,3
التفسخ,3
يتكء,2
ويغلق,2
فتبدا,5
الراءحة,6
عربي,36
ضوءه,15
يستدفءون,1
مرهونة,1
بالغات,2
صقلتها,1
تقود,13
الابدي,15
الحاءط,20
انتصاراتنا,2
فارغة,28
الساعة,48
المراسيم,1
والصرخة,1
الغارقة,2
ايسطع,1
دوارا,1
تموتون,1
احتضاراتنا,1
استقيها,1
اشعاركم,1
زنبق,1
امجادكم,1
يغادر,19
قرانه,3
يسالفجاة,1
انتصاري,5
خشبا,6
والتراب,5
الدهشة,17
هاجرت,14
المزدان,3
بالصحو,3
وبالعنف,1
وغادرت,11
استحلنا,1
وصرنا,2
غابة,73
ابتدانا,2
تذكرون,8
الرءة,5
تحته,28
موقوتة,2
استنفر,5
دخول,6
والرقص,5
اعطني,11
الحلمة,7
شعبي,10
المرتعش,3
الملدوغ,1
اغاني,39
واعطيك,3
الهاربة,9
الضحك,18
اتينا,11
رافقتنا,1
المختصرة,2
وغصن,6
يمطر,11
نحيبا,5
جلسنا,5
غازلنا,1
تواريخ,10
وتبادلنا,1
ريشها,7
بيتها,7
وحد,20
اشتعلنا,3
العراف,7
والغصون,4
القتلة,7
وتقويم,1
تراقصنا,1
جهلة,2
اعذريني,7
لخوف,11
وصوتي,11
متصلة,1
ينبغي,21
ونادوني,1
القصور,31
الزاءلة,1
اغتربنا,1
اخبارنا,3
عانقوني,1
وعندي,18
ترجلنا,1
الجسر,18
اطرافنا,2
وارتاحت,3
جرم,9
واعطوا,3
لحمنا,4
لطير,14
رافقتموني,1
قيدي,9
سجاني,3
لدفء,5
حلبة,10
تدخل,39
اسمالا,3
ولنكن,2
سوسة,1
المهزلة,1
ارفضوا,2
مفتعلة,2
ستعطينا,2
مخاضات,1
واخترعنا,1
يعرفها,9
اتصلنا,1
بجذور,1
شادوا,16
اقفالا,3
تطاولنا,1
سكنونا,1
المنفردة,1
والزوايا,6
الباردة,13
تكدسوا,1
المداخل,10
اعتقلوا,2
اغتالوا,6
صدرت,4
مراسيم,1
واتكا,3
مقصلة,6
يرتق,2
الفتوق,1
الكثيرة,17
وعصف,2
يكتبها,8
الجمع,25
معنا,23
نستغفر,1
ولغم,2
وبرد,7
ومني,21
الثلجية,2
الفودين,3
اعطيتني,14
رمته,15
سمته,6
عصفورك,1
الناري,15
هاربة,9
وتحتار,2
المحمر,3
خاطت,2
بالسجن,1
تخيطين,1
اثوابنا,5
تمدين,3
المناديل,12
يحيل,11
كالبرق,13
ويستيقظ,3
المضروب,2
وسروال,2
لدم,8
يخجل,9
والصورة,5
والابيض,1
يذكر,24
تختلط,4
السواح,2
يبيعون,7
منفلت,1
تخلع,28
وصديقي,2
عورات,6
تخجلون,1
اتخمه,1
تاخذه,9
الغفوة,8
الغاربة,2
لسجون,1
اوانيها,1
المحموم,11
وتلمس,3
الموصود,4
فدخلت,23
وشواظ,2
والشيء,5
يشد,32
فثبت,3
يفغر,3
اشداقا,3
اليم,24
ملوك,45
وعساكر,1
قوادين,1
وصرافون,1
جلادون,1
مادبة,10
واسعة,9
واياد,2
لامراة,11
ولطفل,1
وراسا,1
بماءدة,2
الاكل,7
الوحش,58
واجساد,1
النسوة,13
صرخت,28
فقالت,47
فنظرت,2
اريك,68
واريك,3
الطمي,6
الصلصال,8
الفضة,36
هاءمة,9
فمشت,2
خطوات,21
بالريش,6
الكسلي,10
المنتظرين,3
ينسله,1
ويصوغ,6
شراءطه,1
ويرصع,1
بالاسماك,2
جداءله,1
وجميلا,5
يتضاحك,2
يقذفني,1
بالموج,5
ويهديني,1
لءلءه,1
وقواقعه,2
والرمل,15
الذهبي,15
يرش,5
بالزبد,3
الناضج,6
وقبلني,3
الناهض,5
جوفي,7
ثكفي,1
واقترب,3
العاءم,2
ويصحبني,2
يصهل,3
كالعصف,1
ويجلد,1
افراس,2
الهجم,4
ويخبط,1
سقف,24
المدن,60
الموبوءة,2
الملك,157
المغمورين,2
المغموسين,1
بوحل,1
الهامدة,1
يزو,2
بع,10
المشحونة,6
بالضيم,2
سواحله,2
ويءس,2
شطانا,1
ويفرش,2
ارصفة,26
المتهالك,2
يعتمر,3
وينثره,1
النرجس,16
الفاس,9
المالوف,7
ويدعو,3
الفردوس,39
هناكرايت,1
الشاحبة,5
تزود,4
ميناء,9
وبكاء,9
واسلحة,1
وتوابيت,2
القرصان,11
ويربط,1
بالنخل,6
وصارية,1
بحنين,6
بضاعتهم,1
وتجارتهم,1
الاسواق,11
الموتورة,1
كالوحش,2
الساق,9
المكسورة,8
تسحب,18
كالاطفال,6
صوار,4
ويرتاح,4
شرفتها,8
طاوعها,1
وصلي,36
شهق,9
اشارتها,1
اصعد,23
بالفضة,5
فيهدهد,1
هامتها,6
سواحل,7
تغادر,15
تسرع,3
المشرقة,1
شهيق,8
التوق,11
فهمت,15
لمستني,1
بالشيء,7
لمست,15
جمال,84
يفيض,52
القطا,15
لنام,2
حيرة-,1
القناديل,20
جلدنا,3
الزوابع,3
يتبعنا,1
والياسمين,12
ونستصرخ,1
تجيءون,1
نجيء,1
الخاءنة,3
مدينتنا,4
تخن,1
المرعبة,2
صرخنا,1
وجءنا,3
نسن,1
حراب,8
الفجيعة,19
التغرب,4
نصنع,3
وانخابنا,1
بروق,22
والحقد,8
والاعتراف,1
زحفنا,2
نبض,65
وجاءت,13
القاءمة,4
الوسام,1
الضفادع,5
ندحرج,1
ونركله,1
باحترام,3
ناخذ,3
قطاة,3
محابرنا,1
يبول,2
اسقنا,2
نسكر,1
نصدق,11
ونعرف,1
نشق,7
ونبذر,1
نحز,1
ونزرعها,1
وراس,5
دمشق,33
ونحمله,1
ورايتنا,1
الغالبة,1
ونخرج,2
لندخل,1
ونبني,7
غاضبه,1
ليزهر,2
ركاما,6
ويركبنا,1
يصيد,6
الالء,3
جماجمنا,3
المداءن,26
ويحترق,3
نجوع,2
الجدود,24
مناجم,2
ملاعق,1
ورصاص,2
مرايا,41
وابار,2
نفط,11
والخليج,5
ويستقبل,2
ويفتح,14
ليدخل,4
عروسا,18
عشيق,8
المجابهة,1
نحاول,16
يختلط,12
نقيم,7
ونبصق,1
المحق,5
وتنهد,4
نمد,4
مفاتيحنا,1
انقلبنا,2
الكر,8
الفر,4
سرقوها,1
فسالت,6
براميل,2
زيت,14
وسلوي,3
ونبحر,3
مداءن,21
سجون,13
العاقرات,1
انتظرنا,2
فقتلنا,1
وقتلنا,2
هزمنا,1
دخان,46
فنفتح,1
المحاصر,6
اسوارها,6
نحترق,3
معاصم,2
وسيرا,1
اتبعونا,1
نلاقيكم,1
تجاسرت,9
قتلي,35
ولذت,3
نقسرا,1
القبيله,9
حاورتني,2
الضغينه,3
ومرت,19
الحوافر,3
اترك,25
مياه,34
وقارا,3
الصعاليك,9
الشريده,1
انحسار,10
النعاس,24
المقلتين,8
الجريده,1
حاصرت,4
وافصحت,1
رغبتي,4
وباض,1
جنده,1
تلكا,3
ليشحذ,1
ليسرد,1
نكته,1
الباقيه,1
التاليه,1
يكبل,2
تناثرت,11
محوت,4
اسمنا,1
واخترت,5
صيغة,4
الرعونه,1
ترافقت,1
والدرب,15
شرخا,4
اليونه,1
والغيت,1
عانقتني,1
اتوا,28
التضاريس,14
فيعهد,1
قاطعوني,1
وسنوا,1
القوانين,2
جردوا,4
الارصفه,2
عرضة,7
لنكات,1
السخيفة,5
والضحكة,1
النازفه,2
عاجلوني,1
الخليفه,4
الصدا,10
جثتي,23
قتيلافعل,1
ناقص,4
ونحاة,1
الكوفة,3
يستبسلونجرح,1
السكاكين,3
طلعت,30
يحصي,16
جثا,14
بوعد,9
مرصود,2
لنصال,2
والجث,3
الطرية,8
الغامرة,1
تقعقع,1
العتيقة,9
نهجر,1
المدارس,10
ونذبح,1
الاساتذة,2
ونرسم,3
لطفل,12
قميصا,13
تطاله,5
وتهتدي,4
النصال,27
افضح,4
واستعصي,3
رجراجة,6
المطارد,4
المشبوه,4
المطلوب,4
هراوات,1
العس,7
يدلف,1
بطء,19
متابطا,3
وقيدا,5
فيساله,1
ساموت,4
ايضاالجا,1
لقراءة,5
يستعصي,6
الجا,4
يتعلم,4
رقرقة,3
والاجنحة,4
اتعثر,6
بحبال,4
الغسيل,3
ولغو,1
وشهيق,2
انفر,2
وزرافة,1
الوعظ,4
والجا,3
واطير,3
واقرالست,1
الكثير,49
التوله,1
احتضرت,3
العشب,71
فاعطاني,2
والنزف,3
المهودج,1
يتارجح,10
الشنق,6
شاهقا,6
عكازه,1
واكثر,22
رعبا,13
ورهبة,3
اصفاده,1
احداقه,5
شريدا,4
يتقمص,4
ويستغرق,1
شحذ,4
العظم,18
يمعن,4
التولهلا,1
تسكن,46
المحو,7
والتناسي,1
ينفي,9
اغفو,19
اتذكرتشع,1
فاصطادها,1
تهطل,10
مكشوفة,5
كعورة,1
والكواكب,5
تحتشد,1
يغمر,14
فتصير,4
مغامرة,10
يتصدق,1
تشع,11
وبعدها,3
يبداقال,1
ابحثوا,2
ارجوان,3
يسمعوناذا,1
تدخلي,4
تنصلي,1
فاعقدي,1
خلي,28
هلهلات,1
تنشق,9
واكذبي,1
اكاذيبي,1
تفتحيالسلاحف,1
الارانب,3
oجسدي,1
يوازي,5
ويغنيه,1
بالمرايا,9
لمطر,6
ملطخ,1
بالندات,1
بالهذيان,4
الصاعد,6
الحامل,4
جذورا,3
وعطشا,1
انحني,24
لصبايا,1
العاريات,2
الواتي,32
توازي,2
اعضاءهن,2
اعضاءي,20
سريرا,7
لجسد,8
ويزهوتلاطم,1
ويتخل,1
اعضاءه,12
باحثا,22
محمود,25
يءج,21
وفجيعته,1
بلواه,7
يتسارع,1
الصاعقة,6
ذريعة,12
خابيا,2
ومحمود,1
يطل,54
مجهولا,6
الجوجة,1
يوجد,19
ماخوذا,11
يسب,2
شلوا,16
oيغيبك,1
الكثيف,18
واتيك,1
باستعاراتي,1
والنبات,2
قرمز,2
العتبة,4
والباب,8
والمحراب,2
الصلاة,97
كشفك,1
الشفيف,10
اصطراع,1
الرفقة,5
واجتياحك,1
وغبار,4
اتيك,10
اجهلك,2
اعرفك,11
اصطفيك,1
الخديعة,15
فعرفته,1
التماءم,11
صلاته,4
ويتهجد,1
سجادته,1
تهدج,7
وتربته,1
طينة,23
التدله,2
وقبلته,1
العري,20
عرفته,14
فبشرت,1
الكناءس,7
ومءذنة,4
الضريح,10
ترضخ,1
يلحد,2
تضرعه,1
محو,10
ويخلع,2
المنسولة,1
الارث,8
يتصاعد,17
كطيور,1
فتعرفه,2
تعرفهمرحبا,1
عذبه,5
وجفلته,1
خيمتي,5
برهة,22
واكسب,3
لسيفك,3
تدفيء,1
المغسول,4
بالطل,1
والخمرة,3
المدخرة,1
الخباء,2
والغرس,4
المتحفزة,1
لجمح,1
الوسادة,8
تاخذك,10
فتلك,23
لكيديك,1
موزعة,6
فجءت,18
الصعب,28
والدينار,1
سنابك,6
لتغلق,1
فتوحات,2
والملوك,3
صكوك,2
الغفران,20
تحارب,7
ولحد,1
اليفا,4
الساهرتين,3
بالرايات,1
وتفتح,12
صعبا,12
تخطو,13
يفض,8
اصبعها,2
وتداعب,1
بخطوتها,1
ضاربة,2
الملتاعة,1
ترهص,1
بالمستقبل,2
بالقبل,4
المحتمل,6
اياما,23
تزخر,2
بالجنات,2
صلصلة,2
السجد,2
النافر,7
والمراة,6
المقذوفة,6
كجرح,6
المفجوع,2
ودق,10
يحرض,4
تهتم,5
فصحت,3
الراكد,5
ومسحت,3
الكوني,10
تحضني,4
تعرفها,6
غطت,6
بهجتها,10
مدينتها,1
المغدورة,9
طاعات,8
الطوطم,1
وتصرخ,5
الماسورة,1
يصحو,27
جوهرة,13
*اعطيت,1
فتذكرت,1
الخطوة,28
لقادم,5
تعلمني,2
كلمت,3
والفردوس,1
اجس,2
المستقبل,25
راحات,1
الهجس,3
تكلمت,6
فملات,1
الكاسرايت,1
يقيم,20
مواءده,2
الشارد,11
الساهم,2
يسالني,10
تهت,12
خطاي,32
الزنزانات,2
الزوجات,1
المنتظرات,2
الهطل,3
الهمل,6
وتشحذ,2
الكشف,15
الهتف,1
تشق,19
سديم,19
ويداي,5
بتيه,3
حداءق,19
وخيط,2
فتوق,1
بلهف,1
تارق,1
يغزلن,1
كالافق,4
يطرزن,1
القنديل,9
مفرقها,2
اضيء,4
الاخت,3
تبشر,4
جارتها,6
يطمءني,1
امضوا,2
طبخ,2
الذاهل,5
لخيط,1
قويا,9
يلجلج,1
المرساة,4
لقاربها,1
فشدت,4
نهضت,17
نشوتهن,1
وقفن,3
لخطوي,2
خذني,14
يءس,9
المحمولين,1
لنسوتهن,1
*هذي,1
بيديك,14
الغامضتين,1
تفض,6
القفل,6
وتدخلني,2
تدس,6
بنوم,3
الامثال,8
تدور,78
وتدور,10
وتحتج,1
المسطور,2
شموسا,12
قهوتها,5
شعوبا,10
ثورات,3
توشح,7
بنهضتها,1
وشعوبا,1
نضجت,12
بصحوتها,1
فتعال,5
همت,31
يسمعني,7
سلامي,7
كدت,23
الابريز,3
يءطر,4
كالتطريز,1
الصارم,14
قدامي,9
يلهج,10
بالبدء,4
ويسطع,1
كالافريز,1
وخجولا,3
خجول,6
فجاء,16
الاءم,6
رحبا,7
ورمل,3
يدغدغ,2
الهفة,19
يعبره,3
الذاهب,9
لمجهول,5
الواضح,8
لمالوف,2
الجارح,2
المنسي,19
قفزت,5
اجول*فصرت,1
الخلوة,3
تفتحها,3
يوقظني,2
الفضية,7
المتثاقل,4
مضطربات,1
فطارت,5
اسراب,16
الوتس,4
نهدت,2
يعني,16
تعرفهم,4
وستعرفهم,1
كلمات,30
اعرفهن,1
ساعرفهن,1
يكوني,1
ويضيع,6
ويهدي,7
فدنوت,3
وشحني,2
ينطرن,1
والصهد,2
المتفصد,1
كالوردة,4
ورقة,23
التف,9
فيمد,4
ويقرءني,1
ويعلمني,1
ساريك,1
اعراس,13
القزح,2
ارجاء,15
والخطوة,3
وشارك,3
اغانيه,10
غدك,5
الواسع,5
وترفس,1
الافراس,4
وتقفز,2
فهامد,1
رحت,19
فعلمني,1
ورقصت,2
*ستعرف,2
ستعرف,4
يءرخ,12
الخمرة,13
محاصرة,9
بخيول,3
يعارض,2
ويشط,1
ساهمة,8
الطاءر,24
كالغيمة,4
نعشا,10
فجعت,9
كام,5
الخاءر,2
شراعا,5
كالقلب,1
يغمس,4
حراشفه,1
معترضا,2
ويعلو,7
الشوكية,1
اغصانا,2
شاخصة,12
كالحبل,3
تعترض,1
تداخل,8
اضلاع,13
تنغرس,2
السيفية,1
الخارج,16
فالنعش,1
ايعرفني,1
سيعرفني,4
وصديقا,2
القاني,13
ستعرفه,2
فاقترب,1
والقحط,3
المتجذر,1
بيارق,5
يطحن,4
جبال,44
المرتاحة,1
لبيرق,1
خفقة,23
برحيق,5
الشوق*دخلت,1
القاعة,4
قاعدة,7
القم,25
المسوخة,1
الابار,6
المسمومة,2
فتلفت,6
اخذتني,2
ذهلت,4
لهول,11
يرعش,8
كالخرقة,1
غطاء,6
الذعر,16
شخص,66
اشخاص,2
تذكره,9
ياخذه,3
فجس,1
شعرت,15
بلغط,1
اعماقي,20
جثمان,5
وجس,1
كعادته,7
اروقة,10
اعتدل,2
بالكتف,2
خرخرة,1
المنحل,2
ميتا,29
لاتين,2
بصدق,14
العق,6
الناغل,1
انقل,5
احمله,7
واسير,4
والراس,2
فخذني,3
تقلص,5
قديدا,1
فهلعت,1
ساقي,13
والريش,5
يلمسني,3
فاصير,3
والتابوت,3
سيحمل,1
ويدور,8
ويموت,10
فالجسد,2
الجاءل,1
لح,4
رفست,4
دعه,9
سيتبعني,1
وسحر,6
خطوت,4
اسرعت,2
فاسرع,2
اتركني,11
واتركني,1
الموتي,66
والموتي,3
يشعرون,2
بالخجل,1
*اوقفني,1
القاءم,5
فاريك,1
جيب,11
مساجد,1
ساجدة,2
لجءا,1
يتوسع,2
يسع,13
والهارب,2
والمطرود,1
جنود,28
المتد,13
يهيمون,7
صحار,13
المتراكمة,3
المقهورة,2
اوقفني,4
عتبات,21
الفجوة,1
فراش,9
تستلقي,9
ظفاءرها,2
الشامل,4
تشملني,1
وتسكرني,2
يءانسني,2
انهال,2
العتبات,4
وشد,14
شفرة,13
يشدون,3
خصور,1
ويعزف,2
اسطوري,1
بعنف,7
كالشجر,2
المحروق,5
يتداعي,3
يتهاوي,8
المنخور,1
كرماد,1
المذبوح,6
بسلسال,2
بالفحم,4
وبالاشلاء,2
ويقذفني,1
المنذورة,6
لرقص,6
ولحرق,1
وجعي,26
سيكون,28
لفزاعات,1
البشرية,9
سيموت,3
والمكسور,1
احفظني,3
الرقصة,6
وكفي,18
طالعت,2
يراقبني,1
الساحات,12
فالدولة,1
تجيز,1
انغام,13
زفاف,2
الزف,2
الزاهي*فتحت,1
حضيض,6
بفضة,3
السمك,11
الفسفوري,1
وتخذله,1
تلبس,23
حلتها,4
البادء,3
يحتك,1
ويلبسني,3
يداعبني,2
ياج,1
الجوهرة,1
وتوزع,2
يفور,8
الجوهر,17
الدافء,7
فعصافير,1
وتمد,9
جناحات,1
شريك,10
جناح,51
المنذور,7
حديقتها,2
ويرافق,1
بحفل,1
وفرحتها,1
دفء,47
يشير,11
وصهد,1
اتعرف,9
فضعت,1
اهيم,36
اجوبة,7
تنتشل,1
دهشته,3
يهدهدني,1
رفاقا,4
وامتدت,7
الاذرع,3
هسيس,4
ارتاح,13
الماخوذين,1
بوهج,7
اعرفهم,5
ساذكر,4
وستعرف,1
ليغسل,4
ياس,31
*هات,1
الملهمتين,1
النبا,4
يزدان,10
بزهو,6
الزءبق,5
المتخثر,3
ملاك,33
هلاك,9
الطاغوت,6
القوت,2
لفقراء,4
التاج,22
الارتاج,1
رمادا,21
وهات,11
الضارعتين,1
نبيا,18
زاغ,9
جامحة,7
صعاليك,6
يقومون,1
تضيء,46
وترافقهم,1
ويحزم,3
الصعلوك,6
وينداحون,1
كموج,4
فيشهق,2
يغوي,11
ويغير,3
ينسربون,1
شقوق,6
لخبز,2
لضحكة,1
وتشق,2
شراءع,6
وغاب,18
الهدر,1
يرخي,13
معدا,2
الانخاب,11
فشربت,3
بصخب,2
ينداح,16
فطاح,1
والكاس,9
سكر,23
سيخرج,4
وفض,5
وخذني,1
فهات,5
الساكرتين,1
واوقفني,1
ريف,6
وقلبا,7
مسحورا,4
حضورا,5
وسر,29
يضيء,48
ويغسل,4
فترجف,2
ويكشط,1
سلاطين,5
الرجع,2
يكنس,3
القادة,7
والاقزام,1
المغرورين,1
تراث,23
الحاكم,8
يخلخل,2
فتري,13
الربع,28
الخالي,16
ملوءا,2
برباط,1
بشهد,1
الاوراس,2
الاس,7
فرات,21
جبالا,5
وتحمر,2
ومارب,2
رقدتها,2
الارز,1
ويلهج,3
صنين,2
مصير,10
تعانق,24
محموما,6
بدماء,4
تاول,2
لاهل,54
وصرت,23
الغبطة,4
فلذت,2
نءرخ,1
ونحقه,1
بلدانا,2
وندلها,1
ونوزعها,1
لبن,15
ونمزجها,1
بجنون,9
نءس,3
رفضا,5
ونغوي,1
بالغزو,2
وحلو,6
نشكل,1
ونكسره,1
ونغر,1
المتزنات,1
ونغتصب,1
نولدها,1
العربات,28
السيل,24
ونربطها,1
فلندفءها,1
ويصير,3
*تعال,1
الابرة,2
الطاءش,3
والشحاذون,1
المكسورون,1
المغبونة,1
والابرة,1
ضيقة,10
يهصرها,1
الحمل,15
كناءس,1
المحمومين,1
المصلوبين,1
الديوان,3
والخارج,2
المشهد,35
يسهل,5
سيل,26
جهات,24
المذعورين,2
الجوعي,5
المسحورين,1
الجرحي,7
المذبوحين,3
الاسري,13
المخمورين,1
بطرد,1
واجهدني,1
الاجء,1
وتسبق,1
الهجمة,1
والخيمة,1
لجوء,2
يهدج,1
يتهدج,5
وتلاحقهم,1
سكاكين,2
القوادين,1
تطاردهم,1
سن,36
المسلولة,1
تحاصرهم,1
اسياف,5
القمع,3
وسم,7
حضنت,5
مشرعة,12
يهدني,4
حريات,2
المطرود,1
ملتهب,9
امد,38
لجا,4
*هدير,1
المكتشف,1
المدهوش,1
يرافقني,2
المرفوعة,1
المقتولين,1
بفاس,2
الدولة,18
داءلة,1
والفقر,9
حنجرة,15
النزف,7
المتالق,5
المغلق,2
يبنون,9
الاحلي,8
مندهش,1
واجيء,4
عتم,2
والاسود,3
محاق,4
فاردت,1
المحظورة,1
مخفورة,2
فوثقت,1
كباب,3
يلوب,3
ويطل,2
قراءن,3
تءرق,2
تسجني,1
ايان,5
جهلي,7
الموحش,7
ويعرفني,4
اصوغ,12
هذيانات,1
غاضبة,11
العارف,4
المقوتة,2
يزدهر,2
قليلا,146
يحق,14
الموقوتة,1
ذيل,29
عباءة,12
تصاعد,8
ويغطي,2
يحضنها,3
ويقبلها,1
*الفضة,1
رفقة,9
المجهول,32
المتحول,1
افقا,14
احتال,2
واحول,2
بوابات,4
ومشيت,4
اصابعها,17
وسيع,9
البدءي,3
وضوء,9
قهوته,5
تلهث,17
بدء,42
اليومي,15
فتاملت,1
وسقاني,2
فنجانا,2
والفضة,2
ذهل,8
المدهش,2
تكوين,6
شفتيه,25
كالاهداب,1
المغسولة,2
فماء,2
وشهقت,1
*اتحرك,1
الاتجاهات,4
كسمكة,1
انتشلت,1
توا,5
تاخذ,26
شهقتها,2
وترتعش,2
اجدك,5
باطرافي,2
كطفل,13
محمول,5
وسطه,2
كغزالة,2
اتحرك,1
اتحولاذكر,1
جيدا,31
وخلف,33
خطواتنا,5
بنبت,2
وحيث,24
كفانا,6
ازرق,14
ونعطف,1
الارصفة,12
نحني,5
ونمسح,1
بكاءها,3
مقاعد,4
انتظرت,7
جلوسنا,1
احضانها,7
شارعا,9
جاءعة,9
مناقيرها,4
مناديل,7
اليلكي,2
تثاءب,17
اتعبها,4
خديها,7
الازوردي,1
النشيطة,1
تسرج,5
اليقظة,15
التحق,6
تباهي,9
الخجل,12
وتنشر,10
القاعدة,3
سرور,21
ابتديء,4
كالاسطورة,1
اتلفت,3
مرتعشة,3
كغابة,3
يهجم,2
بكاءك,6
تجرفني,2
السيول,19
تسعيني,2
واشتاق,7
كالابيض,1
لالوان,2
فاض,52
اليلك,3
نافذتنا,1
وسال,5
شرفاتهم,3
اسبوعا,1
كاملا,18
يكف,6
غاضبا,6
متالما,7
كءيبا,12
ليلتها,3
تراهنا,1
ليلكا,1
كلانا,34
